date,ticker,price
2017-07-24,BBRI,2553.787354
2017-07-31,BBRI,2628.639893
2017-08-07,BBRI,2641.848877
2017-08-14,BBRI,2668.267334
2017-08-21,BBRI,2694.685791
2017-08-28,BBRI,2663.864258
2017-09-04,BBRI,2641.848877
2017-09-11,BBRI,2615.43042
2017-09-18,BBRI,2760.731934
2017-09-25,BBRI,2690.282715
2017-10-02,BBRI,2707.895264
2017-10-09,BBRI,2703.492188
2017-10-16,BBRI,2751.925781
2017-10-23,BBRI,2747.522705
2017-10-30,BBRI,2817.972168
2017-11-06,BBRI,2888.421631
2017-11-13,BBRI,2897.227539
2017-11-20,BBRI,2950.064697
2017-11-27,BBRI,2826.778076
2017-12-04,BBRI,2967.677002
2017-12-11,BBRI,2985.289551
2017-12-18,BBRI,3046.932617
2017-12-25,BBRI,3205.443115
2018-01-01,BBRI,3161.412598
2018-01-08,BBRI,3117.381592
2018-01-15,BBRI,3187.830811
2018-01-22,BBRI,3390.372803
2018-01-29,BBRI,3293.504883
2018-02-05,BBRI,3267.086426
2018-02-12,BBRI,3381.566406
2018-02-19,BBRI,3337.535889
2018-02-26,BBRI,3337.535889
2018-03-05,BBRI,3249.474121
2018-03-12,BBRI,3240.667969
2018-03-19,BBRI,3170.218506
2018-03-26,BBRI,3170.218506
2018-04-02,BBRI,3064.544678
2018-04-09,BBRI,3221.718018
2018-04-16,BBRI,3321.545654
2018-04-23,BBRI,3167.266357
2018-04-30,BBRI,2749.804443
2018-05-07,BBRI,2867.782471
2018-05-14,BBRI,2668.126709
2018-05-21,BBRI,2831.481445
2018-05-28,BBRI,2795.18042
2018-06-04,BBRI,2849.631836
2018-06-11,BBRI,2849.631836
2018-06-18,BBRI,2704.427979
2018-06-25,BBRI,2577.374268
2018-07-02,BBRI,2577.374268
2018-07-09,BBRI,2695.352783
2018-07-16,BBRI,2704.427979
2018-07-23,BBRI,2804.255859
2018-07-30,BBRI,3022.062012
2018-08-06,BBRI,3076.513428
2018-08-13,BBRI,2767.954834
2018-08-20,BBRI,2967.610352
2018-08-27,BBRI,2885.93335
2018-09-03,BBRI,2749.804443
2018-09-10,BBRI,2786.105225
2018-09-17,BBRI,2831.481445
2018-09-24,BBRI,2858.70752
2018-10-01,BBRI,2704.427979
2018-10-08,BBRI,2677.202393
2018-10-15,BBRI,2740.729004
2018-10-22,BBRI,2713.503174
2018-10-29,BBRI,2976.685791
2018-11-05,BBRI,3031.137207
2018-11-12,BBRI,3167.266357
2018-11-19,BBRI,3158.191162
2018-11-26,BBRI,3285.244629
2018-12-03,BBRI,3285.244629
2018-12-10,BBRI,3339.696533
2018-12-17,BBRI,3285.244629
2018-12-24,BBRI,3321.545654
2018-12-31,BBRI,3321.545654
2019-01-07,BBRI,3385.07251
2019-01-14,BBRI,3466.75
2019-01-21,BBRI,3430.448975
2019-01-28,BBRI,3557.502441
2019-02-04,BBRI,3530.276611
2019-02-11,BBRI,3421.373535
2019-02-18,BBRI,3539.352051
2019-02-25,BBRI,3512.125977
2019-03-04,BBRI,3493.975586
2019-03-11,BBRI,3584.728516
2019-03-18,BBRI,3675.480957
2019-03-25,BBRI,3729.932373
2019-04-01,BBRI,3875.136475
2019-04-08,BBRI,3911.437744
2019-04-15,BBRI,4047.566895
2019-04-22,BBRI,3929.588379
2019-04-29,BBRI,3974.9646
2019-05-06,BBRI,3739.007568
2019-05-13,BBRI,3439.523926
2019-05-20,BBRI,3493.975586
2019-05-27,BBRI,3853.13916
2019-06-03,BBRI,3853.13916
2019-06-10,BBRI,3975.312012
2019-06-17,BBRI,4097.484863
2019-06-24,BBRI,4097.484863
2019-07-01,BBRI,4135.076172
2019-07-08,BBRI,4238.453125
2019-07-15,BBRI,4210.259277
2019-07-22,BBRI,4172.66748
2019-07-29,BBRI,4182.065918
2019-08-05,BBRI,4069.291016
2019-08-12,BBRI,3956.516113
2019-08-19,BBRI,3834.343506
2019-08-26,BBRI,4012.90332
2019-09-02,BBRI,4012.90332
2019-09-09,BBRI,4050.495361
2019-09-16,BBRI,3909.526611
2019-09-23,BBRI,3928.322266
2019-09-30,BBRI,3712.170654
